tag,year,month,day,hour,minute,second,time_se,latitude,latitude_m,latitude_se,longitude,longitude_m,longitude_se,depth,depth_se,magnitude_a,magnitude_a_type,magnitude_b,magnitude_b_type,timetable,evaluation,info_assistance,max_seismic,damate_scale,tsunami_scale,area_large,area_Small,region,observation_points,flag
J,2018,02,08,10,48,13.62,0.03, 35,2564, 014, 133,4955, 011,8.43,0.49,1.2,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 28,A
J,2018,02,08,10,49,47.67,0.15, 41,2144, 031, 141,2779, 066,10.03,0.74,0.5,v,0, ,5,1,1, , , ,2, 42,SHIMOKITA PENINSULA REG ,  6,k
J,2018,02,08,10,55,26.29,0.08, 34,5304, 015, 137,4750, 017,21.85,0.64,0.6,V,0, ,5,1,1, , , ,4,158,SW SHIZUOKA PREF        , 20,K
J,2018,02,08,10,55,51.55,0.13, 38,3557, 024, 142,0860, 070,34.66,1.85,1.8,V,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       , 29,K
J,2018,02,08,10,56,15.1,0.06, 38,1826, 035, 142,0493, 060,35.28,1.4,1.2,v,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       ,  7,s
J,2018,02,08,10,57,12.7,0.17, 36,2811, 049, 141,0098, 092,34.79,1.71,0.5,V,0, ,5,1,1, , , ,3,111,E OFF IBARAKI PREF      ,  9,k
J,2018,02,08,11,00,23.32,0.1, 39,2033, 023, 142,0509, 058,44.34,0.73,1.2,V,0, ,5,1,1, , , ,2, 62,E OFF IWATE PREF        , 26,A
J,2018,02,08,11,01,16.47,0.11, 36,5548, 023, 141,2613, 052,25.53,0.84,2.3,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 36,K
J,2018,02,08,11,02,0.37,0.11, 24,1178, 030, 121,4642, 036,0,0,0, ,0, ,5,2,1, , , ,8,311,TAIWAN REGION           ,  8,k
J,2018,02,08,11,05,31.53,0.04, 32,4305, 012, 130,3736, 018,11.82,0.74,0.9,V,0, ,5,1,1, , , ,7,269,NW KUMAMOTO PREF        , 28,A
J,2018,02,08,11,06,1.96,0.35, 28,0670, 065, 128,0369, 084,13.16,3.9,2.7,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  8,K
J,2018,02,08,11,08,54.4,0.11, 33,5104, 025, 134,3714, 025,9.05,0.66,0.1,v,0, ,5,1,1, , , ,6,231,TOKUSHIMA PREF          ,  4,a
J,2018,02,08,11,08,58.57,0.28, 28,4493, 038, 129,2272, 104,67,2.69,0.9,v,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  4,A
J,2018,02,08,11,11,31.15,0.17, 32,3489, 052, 130,3963, 025,9.22,2.13,-0.3,V,0, ,5,1,1, , , ,7,271,SOUTHERN KUMAMOTO PREF  ,  6,k
J,2018,02,08,11,12,49.23,0.16, 35,2404, 035, 135,3498, 032,10.21,2.12,0.1,v,0, ,5,1,1, , , ,5,181,WESTERN FUKUI PREF      , 10,A
J,2018,02,08,11,15,25.66,0.61, 44,3989, 117, 141,4222, 259,0,0,0, ,0, ,5,2,1, , , ,1, 21,NW OFF HOKKAIDO         ,  7,k
J,2018,02,08,11,18,47.07,0.18, 36,1856, 054, 141,0576, 096,43.02,1.47,1.2,V,0, ,5,1,1, , , ,3,111,E OFF IBARAKI PREF      , 10,A
J,2018,02,08,11,18,47.34,0.28, 35,0489, 062, 135,3857, 088,13.38,3.08,0.2,V,0, ,5,1,1, , , ,5,183,MID KYOTO PREF          , 11,a
J,2018,02,08,11,20,14.54,0.25, 23,5751, 064, 121,3608, 284,4,0,0, ,0, ,5,2,1, , , ,8,311,TAIWAN REGION           ,  8,k
J,2018,02,08,11,24,1,0.19, 28,0548, 039, 128,0529, 048,17.71,2.24,1.8,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  7,K
J,2018,02,08,11,24,45.86,0.04, 37,0872, 014, 139,0206, 018,9.12,0.68,1.4,V,0, ,5,1,1, , , ,4,132,MID NIIGATA PREF        , 28,A
J,2018,02,08,11,27,44.29,0.21, 24,0056, 086, 123,3985, 064,38.67,1.53,1.5,V,0, ,5,1,1, , , ,7,290,NEAR ISHIGAKIJIMA ISLAND,  9,k
J,2018,02,08,11,35,28.2,0.06, 35,2578, 023, 133,4933, 018,10.03,0.76,0.8,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 19,A
J,2018,02,08,11,36,0.1,0.09, 31,5780, 026, 130,0843, 030,10.45,0.51,0,V,0, ,5,1,1, , , ,7,283,W OFF AMAKUSA ISLAND    ,  6,k
J,2018,02,08,11,38,57.43,0.03, 36,4465, 008, 140,3457, 017,10.11,0.38,1.3,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 28,A
J,2018,02,08,11,41,20.42,0.07, 24,0681, 030, 121,4393, 053,16.69,0.76,3.6,V,0, ,5,1,1, , , ,8,311,TAIWAN REGION           , 13,K
J,2018,02,08,11,43,37.34,0.06, 39,0634, 022, 140,5117, 020,10.74,0.92,0.5,v,0, ,5,1,1, , , ,2, 49,SOUTHERN IWATE PREF     , 14,A
J,2018,02,08,11,44,43.76,0.19, 28,0572, 037, 128,0547, 049,14.84,2.17,1.7,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  6,K
J,2018,02,08,11,46,33.72,0.32, 38,2252, 092, 142,1374, 121,27.73,4.3,1.4,V,0, ,5,1,1, , , ,2, 65,E OFF MIYAGI PREF       , 18,A
J,2018,02,08,11,48,55.83,0.08, 31,2339, 019, 130,3699, 016,10.88,1.35,0.8,V,0, ,5,1,1, , , ,7,275,SATSUMA PENINSULA REGION, 10,A
J,2018,02,08,11,51,33.69,0.02, 35,5596, 006, 138,0300, 009,3.89,0.42,-0.2,V,0, ,5,1,1, , , ,4,150,AKAISHI MOUNTAINS REG   ,  7,k
J,2018,02,08,12,00,51.69,0.06, 35,5668, 014, 138,0995, 017,12.27,0.52,0.2,V,0, ,5,1,1, , , ,4,150,AKAISHI MOUNTAINS REG   , 17,A
J,2018,02,08,12,01,15.3,0.3, 24,0406, 043, 121,4066, 128,2.45,3.04,0, ,0, ,5,1,1, , , ,8,311,TAIWAN REGION           ,  5,k
J,2018,02,08,12,06,3.89,0.12, 23,5606, 025, 121,3832, 095,2,0,4.3,V,4.3,d,5,2,1, , , ,8,311,TAIWAN REGION           , 15,K
J,2018,02,08,12,07,9.05,0.31, 28,0655, 099, 128,0493, 110,24,0,2,V,0, ,5,2,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  7,K
J,2018,02,08,12,08,58.74,0.43, 42,5745, 269, 144,5349, 162,50.3,3.42,0.6,v,0, ,5,1,1, , , ,1, 27,OFF NEMURO PENINSULA    ,  7,A
J,2018,02,08,12,11,18.14,0.13, 36,2746, 073, 139,4964, 061,114.84,0.91,0.9,V,0, ,5,1,1, , , ,3, 85,SOUTHERN TOCHIGI PREF   , 16,k
J,2018,02,08,12,13,8.38,0.16, 28,0531, 055, 128,0387, 057,13,0,1.6,v,0, ,5,2,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  5,A
J,2018,02,08,12,13,17.39,0.04, 37,0905, 009, 139,0200, 013,8.9,0.47,0.2,V,0, ,5,1,1, , , ,4,132,MID NIIGATA PREF        ,  8,k
J,2018,02,08,12,13,32.44,0.06, 28,0558, 013, 128,0553, 018,26.39,0.88,1.3,v,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  5,s
J,2018,02,08,12,13,48.16,0.1, 36,3329, 037, 138,2519, 040,7.37,3.09,0.8,V,0, ,5,1,1, , , ,4,144,NORTHERN NAGANO PREF    , 25,A
J,2018,02,08,12,15,24.7,0.2, 23,5676, 020, 121,3721, 075,2.38,2.49,3.7,V,0, ,5,1,1, , , ,8,311,TAIWAN REGION           , 15,K
J,2018,02,08,12,18,54.54,0.05, 36,4339, 011, 140,3628, 025,6.35,0.56,0.5,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 14,A
J,2018,02,08,12,19,38.31,0.49, 41,1507, 205, 144,0277, 179,41,0,0, ,0, ,5,2,1, , , ,1, 29,SE OFF ERIMOMISAKI      , 11,s
J,2018,02,08,12,20,23.77,0.24, 23,5715, 044, 121,3788, 221,4,0,0, ,0, ,5,2,1, , , ,8,311,TAIWAN REGION           ,  6,k
J,2018,02,08,12,23,33.94,0.04, 36,4890, 011, 140,3181, 023,7.43,0.56,0,v,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   ,  9,A
J,2018,02,08,12,23,35.2,0.23, 28,0609, 050, 128,0444, 054,15.56,2.94,2.3,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  6,K
J,2018,02,08,12,23,38.13,0.08, 23,5694, 020, 121,3703, 077,3,0,3.3,v,0, ,5,2,1, , , ,8,311,TAIWAN REGION           , 11,K
J,2018,02,08,12,24,18.29,0.15, 24,2002, 038, 123,5209, 028,12.54,1.79,0, ,0, ,5,1,1, , , ,7,290,NEAR ISHIGAKIJIMA ISLAND,  5,k
J,2018,02,08,12,25,47.77,0.19, 35,2447, 048, 141,1018, 102,25.51,2.07,1.9,V,0, ,5,1,1, , , ,3,110,NEAR CHOSHI CITY        , 26,K
J,2018,02,08,12,28,23.02,0.26, 32,2541, 051, 131,2554, 068,16.79,2.76,0.4,V,0, ,5,1,1, , , ,7,278,NORTHERN MIYAZAKI PREF  , 17,A
J,2018,02,08,12,29,51.65,0.26, 28,0604, 055, 128,0454, 066,15.67,3.28,1.6,v,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  4,A
J,2018,02,08,12,38,50.98,0.06, 36,5245, 018, 139,2888, 016,4.91,0.38,0.4,v,0, ,5,1,1, , , ,3, 84,NORTHERN TOCHIGI PREF   ,  4,k
J,2018,02,08,12,40,17.43,0.03, 33,2429, 010, 130,3666, 012,6.42,0.65,0.2,V,0, ,5,1,1, , , ,7,262,CENTRAL FUKUOKA PREF    , 15,A
J,2018,02,08,12,40,50.43,0.09, 34,0066, 024, 134,4170, 026,40.57,0.88,1.6,V,0, ,5,1,1, , , ,5,206,N PART OF KII CHANNEL   , 32,A
J,2018,02,08,12,42,25.99,0.07, 24,2207, 035, 123,4149, 023,7.58,0.8,1.7,V,0, ,5,1,1, , , ,7,290,NEAR ISHIGAKIJIMA ISLAND, 10,K
J,2018,02,08,12,43,49.62,0.03, 36,5272, 012, 139,3184, 011,6.41,0.53,0.4,V,0, ,5,1,1, , , ,3, 84,NORTHERN TOCHIGI PREF   ,  8,k
J,2018,02,08,12,44,45.64,0.41, 31,0488, 079, 131,3798, 149,9,0,1.1,v,0, ,5,2,1, , , ,7,299,SE OFF OSUMI PEN        ,  5,A
J,2018,02,08,12,45,11.23,0.36, 39,0256, 093, 140,5078, 138,6.49,1.88,0, ,0, ,5,1,1, , , ,2, 49,SOUTHERN IWATE PREF     ,  5,s
J,2018,02,08,12,48,26.18,0.19, 35,2463, 082, 133,5143, 050,10.98,2.2,0.1,v,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    ,  7,a
J,2018,02,08,12,48,26.85,0.04, 35,5218, 014, 137,3524, 016,7.31,0.72,0.7,V,0, ,5,1,1, , , ,4,148,WESTERN NAGANO PREF     , 29,A
J,2018,02,08,12,49,30.83,0.27, 28,0695, 055, 128,0358, 066,10.99,2.95,3.2,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  7,K
J,2018,02,08,12,49,49.11,0.13, 28,0753, 039, 128,0553, 038,28.05,2.21,2.8,v,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  4,S
J,2018,02,08,12,49,54.82,0.06, 33,4330, 024, 135,0751, 019,39.15,0.62,1.2,V,0, ,5,1,1, , , ,5,207,S PART OF KII CHANNEL   , 32,A
J,2018,02,08,12,53,3.88,0.04, 34,5327, 014, 136,0446, 012,9.26,0.59,0.7,V,0, ,5,1,1, , , ,5,195,SE SHIGA PREF           , 18,A
J,2018,02,08,12,54,13.79,0.28, 32,1026, 109, 131,5511, 168,36.03,3.4,0.2,v,0, ,5,1,1, , , ,7,300,HYUGANADA REGION        ,  8,A
J,2018,02,08,12,55,39.31,0.06, 35,2637, 025, 133,4936, 018,6.88,0.82,0.2,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    ,  9,A
J,2018,02,08,12,58,12.76,0.03, 36,4966, 008, 140,3151, 009,7.48,0.42,0.2,v,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   ,  7,k
J,2018,02,08,13,01,29.05,0.14, 31,3860, 028, 129,3522, 062,9.53,0.57,1.4,V,0, ,5,1,1, , , ,7,284,SW OFF KYUSHU           , 17,A
J,2018,02,08,13,01,59.98,0.1, 37,0422, 019, 139,2220, 040,7.52,0.96,0.6,V,0, ,5,1,1, , , ,2, 54,WESTERN FUKUSHIMA PREF  ,  8,k
J,2018,02,08,13,02,27.2,0.17, 35,2598, 062, 133,5003, 044,9.39,2.13,0.2,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 10,A
J,2018,02,08,13,02,38.95,0.03, 35,5344, 011, 137,3699, 011,7.56,0.4,-0.1,V,0, ,5,1,1, , , ,4,148,WESTERN NAGANO PREF     ,  9,k
J,2018,02,08,13,05,28.97,0.17, 36,3852, 028, 139,3504, 025,10.87,1.58,-0.1,V,0, ,5,1,1, , , ,3, 83,TOCHIGI GUNMA BORDER    ,  6,k
J,2018,02,08,13,05,33.76,0.02, 34,3134, 006, 132,3205, 007,10.37,0.38,1.3,V,0, ,5,1,1, , , ,6,227,WESTERN HIROSHIMA PREF  , 32,A
J,2018,02,08,13,07,28.46,0.05, 36,3806, 012, 140,3464, 024,16.94,0.46,0.8,v,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 10,A
J,2018,02,08,13,10,29.21,0.12, 33,5195, 040, 134,3775, 030,10.23,0.72,0.4,v,0, ,5,1,1, , , ,6,231,TOKUSHIMA PREF          ,  6,A
J,2018,02,08,13,11,10.92,0.09, 31,4952, 021, 131,2111, 040,57.15,0.78,1.8,V,0, ,5,1,1, , , ,7,277,SOUTHERN MIYAZAKI PREF  , 31,K
J,2018,02,08,13,12,53.44,0.11, 31,5805, 033, 130,0930, 053,11.08,1.1,0,v,0, ,5,1,1, , , ,7,283,W OFF AMAKUSA ISLAND    ,  8,A
J,2018,02,08,13,15,22.09,0.04, 36,2106, 007, 138,2044, 012,11.78,0.41,-0.4,v,0, ,5,1,1, , , ,4,146,EASTERN NAGANO PREF     ,  3,s
J,2018,02,08,13,15,47.5,0.17, 35,5077, 024, 137,4423, 035,6.96,1.77,-0.4,V,0, ,5,1,1, , , ,4,148,WESTERN NAGANO PREF     ,  4,s
J,2018,02,08,13,16,48.6,0.08, 35,3774, 018, 136,2083, 032,11.44,0.96,0.1,v,0, ,5,1,1, , , ,5,197,SHIGA GIFU BORDER REGION,  9,A
J,2018,02,08,13,17,28.78,0.11, 36,2897, 014, 137,3667, 013,1.69,1.37,0.8,V,0, ,5,1,1, , , ,4,143,HIDA MOUNTAINS REGION   , 26,A
J,2018,02,08,13,19,42.27,0.23, 28,0644, 155, 129,1702, 209,28,0,0, ,0, ,5,2,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  4,k
J,2018,02,08,13,20,57.36,0.03, 35,3768, 011, 136,2087, 011,11.99,0.53,0.4,V,0, ,5,1,1, , , ,5,197,SHIGA GIFU BORDER REGION, 20,A
J,2018,02,08,13,23,33.28,0.15, 23,5696, 038, 121,3677, 141,3,0,3.1,v,0, ,5,2,1, , , ,8,311,TAIWAN REGION           , 12,K
J,2018,02,08,13,26,2.39,0.2, 24,0710, 052, 121,4004, 082,0,0,0, ,0, ,5,2,1, , , ,8,311,TAIWAN REGION           ,  7,k
J,2018,02,08,13,33,37.44,0.28, 28,0650, 062, 128,0430, 074,24.95,3.69,2.3,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  7,K
J,2018,02,08,13,41,26.92,0.02, 36,4693, 004, 140,3731, 008,1.35,0.24,0, ,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   ,  7,s
J,2018,02,08,13,42,0.51,0.12, 37,2756, 025, 141,1855, 071,35.41,0.92,2.5,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 39,K
J,2018,02,08,13,45,11.43,0.06, 24,4836, 069, 124,4640, 034,13.81,1.41,1.5,v,0, ,5,1,1, , , ,7,293,NEAR MIYAKOJIMA ISLAND  ,  8,k
J,2018,02,08,13,51,7.64,0.25, 37,1526, 060, 141,3597, 117,30.25,2.67,1.6,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 18,k
J,2018,02,08,13,53,55.49,0.14, 32,0857, 050, 130,2058, 065,3.48,1.98,0.1,v,0, ,5,1,1, , , ,7,273,NW KAGOSHIMA PREF       ,  8,A
J,2018,02,08,13,55,53.04,0.28, 24,0693, 069, 121,4106, 112,0,0,0, ,0, ,5,2,1, , , ,8,311,TAIWAN REGION           ,  5,k
J,2018,02,08,13,56,4.4,0.03, 35,2564, 016, 133,4962, 012,8.83,0.53,1.2,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 31,A
J,2018,02,08,13,57,50.93,0.23, 28,0531, 044, 128,0744, 060,13.3,2.69,1.6,v,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  5,k
J,2018,02,08,13,58,28.63,0.19, 28,4869, 166, 128,3008, 146,127.85,2.46,1.8,v,0, ,5,1,1, , , ,7,286,NW OFF AMAMI-OSHIMA IS  ,  4,A
J,2018,02,08,14,04,2.14,0.47, 33,5051, 104, 134,2922, 081,14.96,3.88,0.1,v,0, ,5,1,1, , , ,6,231,TOKUSHIMA PREF          ,  6,a
J,2018,02,08,14,05,15.75,0.35, 37,5004, 093, 139,4218, 289,160,0,0, ,0, ,5,2,1, , , ,2, 53,SOUTHERN YAMAGATA PREF  , 10,k
J,2018,02,08,14,06,4.37,0.09, 34,4811, 025, 136,4584, 040,15.39,2.09,0.6,V,0, ,5,1,1, , , ,5,209,ISE BAY REGION          ,  8,K
J,2018,02,08,14,06,55.18,0.17, 23,5758, 038, 121,3694, 158,3,0,0, ,0, ,5,2,1, , , ,8,311,TAIWAN REGION           ,  9,k
J,2018,02,08,14,10,40.6,0.18, 36,4304, 059, 138,2187, 084,7.15,1.97,0.7,v,0, ,5,1,1, , , ,4,144,NORTHERN NAGANO PREF    , 10,a
J,2018,02,08,14,11,36.5,0.06, 35,2579, 015, 139,0138, 019,20.74,0.52,1.3,V,0, ,5,1,1, , , ,4,152,EASTERN YAMANASHI PREF  , 29,A
J,2018,02,08,14,13,42.67,0.39, 35,3897, 108, 140,4141, 122,43.59,3.12,1.2,V,0, ,5,1,1, , , ,3,110,NEAR CHOSHI CITY        , 16,A
J,2018,02,08,14,17,52.53,0.09, 34,5603, 018, 137,3946, 024,24.21,0.64,0.3,V,0, ,5,1,1, , , ,4,158,SW SHIZUOKA PREF        , 17,K
J,2018,02,08,14,23,12.85,0.21, 33,0966, 055, 132,1976, 053,19.53,3.43,0.3,v,0, ,5,1,1, , , ,6,245,BUNGO CHANNEL           , 13,A
J,2018,02,08,14,25,34.57,0.33, 42,0780, 123, 143,5561, 183,55,0,0.5,v,0, ,5,2,1, , , ,1, 28,SE OFF TOKACHI          ,  7,A
J,2018,02,08,14,29,1.15,0.17, 36,4609, 079, 140,2303, 139,100.88,1.27,1,V,0, ,5,1,1, , , ,3, 86,NORTHERN IBARAKI PREF   , 15,A
J,2018,02,08,14,30,20.78,0.46, 36,2897, 060, 137,3596, 059,0.1,4.29,0.2,v,0, ,5,1,1, , , ,4,143,HIDA MOUNTAINS REGION   , 12,A
J,2018,02,08,14,30,58.48,0.1, 37,0133, 020, 141,0971, 046,21.35,0.62,1.2,V,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 23,A
J,2018,02,08,14,34,57.21,0.22, 28,0002, 122, 129,2907, 105,23.48,4.49,1.7,v,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  5,K
J,2018,02,08,14,37,11.28,0.12, 34,4280, 017, 137,1300, 017,8.18,1.51,-0.1,v,0, ,5,1,1, , , ,4,162,MIKAWA BAY REGION       ,  6,k
J,2018,02,08,14,38,6.66,0.19, 35,3712, 048, 136,2062, 047,19.65,2.06,0.4,V,0, ,5,1,1, , , ,5,197,SHIGA GIFU BORDER REGION, 19,A
J,2018,02,08,14,38,51.71,0.15, 37,0487, 046, 141,2144, 065,19.44,1.7,1.2,v,0, ,5,1,1, , , ,2, 69,E OFF FUKUSHIMA PREF    , 10,k
J,2018,02,08,14,39,50.37,0.35, 28,0544, 065, 128,0470, 082,16.42,4.06,2.6,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  8,K
J,2018,02,08,14,40,9.97,0.04, 33,4276, 016, 130,1351, 015,11.44,0.45,0.6,V,0, ,5,1,1, , , ,7,281,NW OFF KYUSHU           , 18,k
J,2018,02,08,14,43,26.94,0.03, 40,1353, 014, 140,5196, 014,9.13,0.86,1.1,V,0, ,5,1,1, , , ,2, 46,NORTHERN AKITA PREF     , 23,A
J,2018,02,08,14,43,59.95,0.06, 27,5855, 029, 129,3135, 030,19.65,1.19,1,v,0, ,5,1,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  4,A
J,2018,02,08,14,51,24.79,0.22, 23,5987, 063, 121,4472, 110,0,0,3.4,V,0, ,5,2,1, , , ,8,311,TAIWAN REGION           , 13,K
J,2018,02,08,14,58,18.37,0.11, 24,0527, 036, 121,3283, 063,0,0,0, ,0, ,5,2,1, , , ,8,311,TAIWAN REGION           ,  6,k
J,2018,02,08,14,59,8.87,0.27, 41,3212, 156, 144,1356, 057,38.48,1.16,1.9,V,0, ,5,1,1, , , ,1, 28,SE OFF TOKACHI          , 13,k
J,2018,02,08,15,07,13.98,0.04, 35,0181, 011, 135,4099, 013,11.89,0.48,0.6,V,0, ,5,1,1, , , ,5,184,KYOTO OSAKA BORDER REG  , 24,A
J,2018,02,08,15,07,41.27,0.06, 26,4202, 010, 142,2622, 034,30,0,2.4,v,0, ,5,2,1, , , ,8,333,NEAR CHICHIJIMA ISLAND  ,  3,s
J,2018,02,08,15,08,27.25,0.04, 36,0308, 016, 138,0873, 021,3.61,0.72,0.1,V,0, ,5,1,1, , , ,4,146,EASTERN NAGANO PREF     , 15,k
J,2018,02,08,15,10,6.38,0.28, 28,0550, 062, 128,0321, 073,20.95,3.38,1.3,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  6,k
J,2018,02,08,15,16,14.46,0.09, 35,2151, 013, 139,0355, 030,12.4,0.64,0.1,V,0, ,5,1,1, , , ,3, 97,KANAGAWA PREF           ,  7,k
J,2018,02,08,15,17,33.85,0.21, 27,0893, 096, 130,1770, 136,66,0,2.5,V,0, ,5,2,1, , , ,7,295,NEAR MINAMI-DAITOJIMA IS, 14,K
J,2018,02,08,15,18,30.63,0.16, 28,4955, 041, 130,5545, 085,51,0,2.3,V,0, ,5,2,1, , , ,7,296,NEAR AMAMI-OSHIMA ISLAND,  6,A
J,2018,02,08,15,19,3.69,0.04, 37,0857, 015, 139,0293, 022,7.42,1.04,2.1,V,0, ,5,1,1, , , ,4,132,MID NIIGATA PREF        , 20,K
J,2018,02,08,15,21,26.29,0.05, 34,4376, 012, 136,3222, 017,16.39,0.75,3,V,0, ,5,1,1,1, , ,5,198,NORTHERN MIE PREF       , 20,K
J,2018,02,08,15,22,17.9,0.05, 34,4394, 014, 136,3226, 019,15.53,0.86,2.6,V,0, ,5,1,1, , , ,5,198,NORTHERN MIE PREF       , 20,K
J,2018,02,08,15,23,33.25,0.23, 28,0657, 039, 128,0297, 055,13.33,2.52,3.4,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   , 12,K
J,2018,02,08,15,23,44.57,0.06, 34,4374, 016, 136,3237, 020,16.24,0.78,1,V,0, ,5,1,1, , , ,5,198,NORTHERN MIE PREF       , 19,K
J,2018,02,08,15,25,9.45,0.06, 34,4374, 020, 136,3266, 018,15.65,0.74,0.8,V,0, ,5,1,1, , , ,5,198,NORTHERN MIE PREF       , 10,K
J,2018,02,08,15,30,5.4,0.04, 37,0896, 011, 139,0202, 016,8.88,0.48,0.4,V,0, ,5,1,1, , , ,4,132,MID NIIGATA PREF        ,  7,k
J,2018,02,08,15,32,37.7,0.05, 34,4396, 014, 136,3224, 019,15.83,0.84,1.8,V,0, ,5,1,1, , , ,5,198,NORTHERN MIE PREF       , 20,K
J,2018,02,08,15,33,8.03,0.12, 35,1836, 024, 138,2389, 031,26.49,0.94,0.4,V,0, ,5,1,1, , , ,4,150,AKAISHI MOUNTAINS REG   , 13,K
J,2018,02,08,15,34,57.53,0.05, 34,4396, 012, 136,3218, 017,15.76,0.75,1.6,V,0, ,5,1,1, , , ,5,198,NORTHERN MIE PREF       , 20,K
J,2018,02,08,15,38,36.09,0.11, 35,1181, 020, 136,3257, 021,6.95,1.78,0.6,V,0, ,5,1,1, , , ,5,197,SHIGA GIFU BORDER REGION,  6,K
J,2018,02,08,15,39,12.73,0.18, 33,2371, 028, 133,5882, 033,22.62,1.68,0.4,v,0, ,5,1,1, , , ,6,246,TOSA BAY REGION         ,  6,a
J,2018,02,08,15,40,22.03,0.03, 35,2574, 016, 133,4970, 012,8.68,0.53,0.7,V,0, ,5,1,1, , , ,6,221,EASTERN TOTTORI PREF    , 20,A
J,2018,02,08,15,43,35.09,0.06, 34,2959, 016, 135,0410, 021,13.52,0.99,1.1,V,0, ,5,1,1, , , ,5,204,OSAKA BAY REGION        , 24,A
J,2018,02,08,15,45,26.46,0.15, 32,5772, 037, 132,1378, 024,35.24,1.8,0.5,v,0, ,5,1,1, , , ,6,245,BUNGO CHANNEL           , 14,A
J,2018,02,08,15,45,41.92,0.43, 41,4963, 166, 142,5562, 165,34.9,2.94,1.3,V,0, ,5,1,1, , , ,1, 30,S OFF URAKAWA           , 13,A
J,2018,02,08,15,46,17.83,0.09, 34,5581, 025, 135,4069, 034,8.82,1.39,0.3,v,0, ,5,1,1, , , ,5,184,KYOTO OSAKA BORDER REG  , 20,A
J,2018,02,08,15,46,18.37,0.25, 28,0618, 046, 128,0485, 062,16.25,3.14,1.8,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  7,K
J,2018,02,08,15,49,8.81,0.14, 35,4909, 029, 140,5283, 056,12.53,0.81,1.1,V,0, ,5,1,1, , , ,3,110,NEAR CHOSHI CITY        , 17,A
J,2018,02,08,15,51,15.62,0.32, 28,0568, 059, 128,0540, 093,18.73,4.08,1.9,V,0, ,5,1,1, , , ,7,287,NW OFF OKINAWAJIMA IS   ,  7,K
J,2018,02,08,15,57,17.35,0.05, 34,1146, 015, 131,2915, 012,22.3,0.61,0.7,V,0, ,5,1,1, , , ,6,226,YAMAGUCHI PREF          , 20,A
J,2018,02,08,16,01,28.07,0.03, 34,5242, 010, 134,3220, 009,13.94,0.39,1.1,V,0, ,5,1,1, , , ,5,186,SW HYOGO PREF           , 27,A
J,2018,02,08,16,03,55.48,0.16, 36,0718, 037, 141,0501, 094,44.7,2.03,1.5,V,0, ,5,1,1, , , ,3,111,E OFF IBARAKI PREF      , 21,A
